user_id,name,age,gender,city,registration_date,transaction_id,product_id,amount,payment_type,date,product_name,category,price,stock,day,month,year,payment_type_label,cateory_ordinal,price_category,amount_log,amount_sqrt,amount_scaler,amount_minmax,avg_monthly_spend,purchase_frequency,days_since_last_purchase,category_total_expenditure
U0184,Kiara Kulkarni,35.0,Other,Ghaziabad,2022-08-20,T000755,P012,51.97,UPI,2023-05-02,Product_012,Sports,4263.31,176,2,5,2023,4,6.0,Very High,3.9697257155564354,7.209022125087424,-0.3443379671729054,0.08130500423463562,95.79,6,289,4606.07
U0014,Sai Singh,18.0,Male,Kolkata,2024-06-06,T000013,P013,96.78,Cash,2025-01-10,Product_013,Beauty,3354.37,155,10,1,2025,0,0.0,Very High,4.5827200571505,9.837682653958705,0.6429129650032159,0.16380675332326838,91.97200000000001,5,455,8079.7300000000005
U0019,Aarohi Ghosh,24.0,Other,Lucknow,2024-05-13,T000449,P013,47.53,Cash,2024-03-20,Product_013,Beauty,3354.37,155,20,3,2024,0,0.0,Very High,3.882182163417125,6.894200461257274,-0.4421597511242996,0.07313031630887062,61.866666666666674,3,405,8079.7300000000005
U0034,Vihaan Singh,23.0,Other,Visakhapatnam,2023-09-16,T000721,P013,103.98,Net Banking,2025-02-01,Product_013,Beauty,3354.37,155,1,2,2025,3,0.0,Very High,4.653769855824153,10.197058399362044,0.801542884924396,0.1770630040136981,75.76333333333334,9,185,8079.7300000000005
U0045,Sai Chopra,20.0,Male,Mumbai,2022-03-14,T000835,P013,40.86,Debit Card,2023-04-29,Product_013,Beauty,3354.37,155,29,4,2023,2,0.0,Very High,3.7343307170178535,6.3921827257987545,-0.589112746384615,0.060849872960930876,85.19375,8,385,8079.7300000000005
U0062,Muhammad Verma,30.0,Other,Vadodara,2022-03-04,T000481,P013,84.18,Cash,2024-05-31,Product_013,Beauty,3354.37,155,31,5,2024,0,0.0,Very High,4.444766664495067,9.174965939991276,0.36531060514115116,0.14060831461501638,68.21714285714286,7,302,8079.7300000000005
U0095,Muhammad Bose,28.0,Female,Jaipur,2024-06-04,T000689,P013,77.82,UPI,2024-09-14,Product_013,Beauty,3354.37,155,14,9,2024,4,0.0,Very High,4.367166771766858,8.821564487096378,0.22518750921077527,0.12889862650513675,68.685,6,403,8079.7300000000005
U0118,Aarav Patel,22.0,Female,Kolkata,2022-06-30,T000966,P013,236.0,Wallet,2024-11-23,Product_013,Beauty,3354.37,155,23,11,2024,5,0.0,Very High,5.4680601411351315,15.362291495737216,3.710198722145809,0.4201310895901608,127.7,4,494,8079.7300000000005
U0121,Ira Kapoor,38.0,Other,Lucknow,2024-08-30,T000213,P013,21.75,UPI,2025-06-21,Product_013,Beauty,3354.37,155,21,6,2025,4,0.0,Very High,3.1245651453969594,4.663689526544408,-1.0101429921754135,0.02566557425341532,54.67714285714286,7,255,8079.7300000000005
U0121,Ira Kapoor,38.0,Other,Lucknow,2024-08-30,T000876,P013,40.6,Cash,2023-09-03,Product_013,Beauty,3354.37,155,3,9,2023,0,0.0,Very High,3.728100167267218,6.371812928829597,-0.5948410490484353,0.06037117501933202,54.67714285714286,7,255,8079.7300000000005
U0134,Aarohi Kulkarni,35.0,Male,Bhopal,2022-08-13,T000914,P013,73.51,UPI,2025-04-19,Product_013,Beauty,3354.37,155,19,4,2025,4,0.0,Very High,4.310933344565636,8.573797291748855,0.13022987659129143,0.12096328755017122,169.215,2,240,8079.7300000000005
U0145,Aarav Kulkarni,34.0,Male,Kolkata,2022-05-10,T000534,P013,19.66,Cash,2024-01-04,Product_013,Beauty,3354.37,155,4,1,2024,0,0.0,Very High,3.0281994636914926,4.433959855479073,-1.0561897328192005,0.02181757926133225,67.94875,8,397,8079.7300000000005
U0158,Saanvi Khan,35.0,Female,Kolkata,2024-04-30,T000754,P013,129.83,Debit Card,2024-11-28,Product_013,Beauty,3354.37,155,28,11,2024,2,0.0,Very High,4.873898770522785,11.394296819023104,1.371068361308077,0.22465662628419927,68.458,5,336,8079.7300000000005
U0001,Vihaan Sharma,35.0,Other,Jaipur,2022-09-08,T000629,P014,42.43,Net Banking,2023-06-09,Product_014,Beauty,3844.95,467,9,6,2023,3,0.0,Very High,3.7711504465467307,6.513831437794503,-0.5545226110684688,0.06374047206981624,77.47333333333334,3,618,8079.7300000000005
U0002,Sai Reddy,30.0,Other,Hyderabad,2023-11-24,T000153,P014,91.34,UPI,2024-03-08,Product_014,Beauty,3844.95,467,8,3,2024,4,0.0,Very High,4.525477417078843,9.557196241576293,0.5230592477294356,0.15379091946827703,64.84,6,733,8079.7300000000005
U0003,Aarohi Gupta,37.0,Other,Indore,2022-02-02,T000473,P014,44.45,Cash,2025-07-22,Product_014,Beauty,3844.95,467,22,7,2025,0,0.0,Very High,3.816612820623488,6.6670833203133135,-0.5100181057572488,0.06745958684685348,40.597500000000004,4,180,8079.7300000000005
U0004,Aarav Gupta,44.0,Male,Kolkata,2023-06-02,T000451,P014,165.57,Debit Card,2023-08-29,Product_014,Beauty,3844.95,467,29,8,2023,2,0.0,Very High,5.115415641489016,12.867400669909987,2.158489658250156,0.290459181794749,100.21333333333332,3,757,8079.7300000000005
U0043,Ira Roy,31.0,Male,Kolkata,2022-08-19,T000809,P014,102.49,Debit Card,2023-09-16,Product_014,Beauty,3844.95,467,16,9,2023,2,0.0,Very High,4.639474989680082,10.123734488813898,0.7687153042740404,0.17431969657915083,95.22,7,311,8079.7300000000005
U0052,Vivaan Patel,28.0,Male,Nagpur,2024-01-16,T000980,P014,28.16,Cash,2024-08-18,Product_014,Beauty,3844.95,467,18,8,2024,0,0.0,Very High,3.3727979071404572,5.3065996645686395,-0.8689182995789185,0.03746731965975623,63.350833333333334,12,204,8079.7300000000005
U0059,Vivaan Iyer,34.0,Female,Mumbai,2023-02-04,T000490,P014,71.28,Wallet,2025-08-31,Product_014,Beauty,3844.95,467,31,8,2025,5,0.0,Very High,4.280547465724028,8.442748367682173,0.08109866528237032,0.11685753212799643,51.112,5,242,8079.7300000000005
U0062,Muhammad Verma,30.0,Other,Vadodara,2022-03-04,T000427,P014,30.15,Credit Card,2023-07-26,Product_014,Beauty,3844.95,467,26,7,2023,1,0.0,Very High,3.4388142452334622,5.490901565316938,-0.8250747522673701,0.04113120005891666,68.21714285714286,7,302,8079.7300000000005
U0065,Ira Gupta,38.0,Male,Bengaluru,2023-09-02,T000852,P014,69.23,Net Banking,2024-09-10,Product_014,Beauty,3844.95,467,10,9,2024,3,0.0,Very High,4.251775570170929,8.32045671823368,0.035933201971478874,0.11308318297308242,58.042500000000004,4,200,8079.7300000000005
U0110,Saanvi Kulkarni,31.0,Other,Lucknow,2023-04-22,T000617,P014,64.09,Net Banking,2024-07-03,Product_014,Beauty,3844.95,467,3,7,2024,3,0.0,Very High,4.175770927584296,8.005623023850173,-0.0773109353055857,0.10361969289685899,59.848,5,232,8079.7300000000005
U0114,Sai Singh,51.0,Male,Chennai,2022-05-31,T000830,P014,29.56,Net Banking,2025-09-19,Product_014,Beauty,3844.95,467,19,9,2025,3,0.0,Very High,3.4196919642983197,5.436910887627275,-0.8380735929275779,0.040044923960673114,52.12571428571429,7,223,8079.7300000000005
U0119,Ira Roy,41.0,Male,Vadodara,2022-09-13,T000310,P014,33.16,UPI,2023-10-22,Product_014,Beauty,3844.95,467,22,10,2023,4,0.0,Very High,3.531055368920369,5.758472019555187,-0.758758632966988,0.04667304930588797,114.93666666666667,6,296,8079.7300000000005
U0123,Aarohi Roy,43.0,Male,Bhopal,2023-04-06,T000450,P014,82.91,UPI,2024-09-12,Product_014,Beauty,3844.95,467,12,9,2024,4,0.0,Very High,4.4297447958819784,9.105492847726586,0.3373300498217206,0.13827005928489888,51.17285714285715,7,400,8079.7300000000005
U0131,Muhammad Mukherjee,19.0,Female,Patna,2024-08-26,T000661,P014,61.67,Debit Card,2024-10-31,Product_014,Beauty,3844.95,467,31,10,2024,2,0.0,Very High,4.137882864236584,7.853024894905148,-0.1306282139457601,0.09916411974813122,73.65,5,281,8079.7300000000005
U0133,Diya Singh,23.0,Female,Indore,2023-07-06,T000352,P014,49.73,Cash,2024-10-27,Product_014,Beauty,3844.95,467,27,10,2024,0,0.0,Very High,3.9265174515785985,7.0519500849055925,-0.3936894978150503,0.0771808373531686,90.22999999999999,5,550,8079.7300000000005
U0140,Ishaan Bose,22.0,Female,Chennai,2023-04-11,T000594,P014,25.38,Net Banking,2023-07-29,Product_014,Beauty,3844.95,467,29,7,2023,3,0.0,Very High,3.2726061472891685,5.037856687123999,-0.930167074215152,0.03234893397650697,59.8075,4,674,8079.7300000000005
U0145,Aarav Kulkarni,34.0,Male,Kolkata,2022-05-10,T000100,P014,79.66,Credit Card,2024-02-29,Product_014,Beauty,3844.95,467,29,2,2024,1,0.0,Very High,4.390242789445222,8.92524509467387,0.26572626652396575,0.13228633501491324,67.94875,8,397,8079.7300000000005
U0151,Kabir Kulkarni,34.0,Male,Patna,2024-03-12,T000101,P014,33.2,Debit Card,2024-11-03,Product_014,Beauty,3844.95,467,3,11,2024,2,0.0,Very High,3.5322256440685598,5.761944116355173,-0.7578773556340924,0.046746695143057036,71.11875,8,400,8079.7300000000005
U0167,Sai Bose,38.0,Other,Kolkata,2022-11-10,T000304,P014,76.54,Cash,2025-05-03,Product_014,Beauty,3844.95,467,3,5,2025,0,0.0,Very High,4.350793932242783,8.748714191239761,0.19698663455812135,0.12654195971572707,76.80250000000001,4,362,8079.7300000000005
U0024,Aarohi Kapoor,20.0,Female,Patna,2023-03-15,T000001,P015,67.67,Wallet,2023-02-12,Product_015,Books,2286.25,251,12,2,2023,5,1.0,Very High,4.229312422632585,8.226177727231525,0.0015633859885565062,0.11021099532348932,61.71545454545455,11,270,12529.84
U0024,Aarohi Kapoor,20.0,Female,Patna,2023-03-15,T000020,P015,57.35,Credit Card,2025-08-03,Product_015,Books,2286.25,251,3,8,2025,1,1.0,Very High,4.066459358732565,7.572978278062073,-0.22580616589846808,0.09121036933387339,61.71545454545455,11,270,12529.84
U0024,Aarohi Kapoor,20.0,Female,Patna,2023-03-15,T000221,P015,188.0,Net Banking,2024-12-16,Product_015,Books,2286.25,251,16,12,2024,3,1.0,Very High,5.241747015059643,13.711309200802088,2.652665922671276,0.33175608498729603,61.71545454545455,11,270,12529.84
U0062,Muhammad Verma,30.0,Other,Vadodara,2022-03-04,T000442,P015,148.62,UPI,2023-10-23,Product_015,Books,2286.25,251,23,10,2023,4,1.0,Very High,5.008098746444259,12.190980272316086,1.7850483884357116,0.25925175829436237,68.21714285714286,7,302,12529.84
U0112,Meera Iyer,31.0,Other,Bengaluru,2022-10-18,T000500,P015,48.86,Credit Card,2024-11-28,Product_015,Books,2286.25,251,28,11,2024,1,1.0,Very High,3.9092190780954117,6.989992846920518,-0.41285727980552617,0.07557904039474167,47.562,5,514,12529.84
U0113,Ira Kulkarni,32.0,Female,Bengaluru,2024-04-18,T000430,P015,105.27,Cash,2024-03-20,Product_015,Books,2286.25,251,20,3,2024,0,1.0,Very High,4.6659830253846035,10.260116958397697,0.8299640789102739,0.17943808226240007,69.23,3,752,12529.84
U0119,Ira Roy,41.0,Male,Vadodara,2022-09-13,T000563,P015,253.67,Net Banking,2024-01-13,Product_015,Books,2286.25,251,13,1,2024,3,1.0,Very High,5.539968589417986,15.927021064844485,4.099502983952371,0.45266413815959045,114.93666666666667,6,296,12529.84
U0157,Aarohi Joshi,46.0,Female,Indore,2024-04-25,T000084,P015,25.98,Wallet,2023-05-10,Product_015,Books,2286.25,251,10,5,2023,5,1.0,Very High,3.2950958507796098,5.0970579749498635,-0.9169479142217201,0.033453621534042785,45.112,5,314,12529.84
U0162,Muhammad Mehta,38.0,Female,Lucknow,2022-10-14,T000472,P015,15.74,Credit Card,2023-11-06,Product_015,Books,2286.25,251,6,11,2023,1,1.0,Very High,2.8178010650613294,3.9673668849754744,-1.1425549114429538,0.014600287218764956,51.166666666666664,6,432,12529.84
U0164,Muhammad Gupta,25.0,Male,Indore,2023-05-16,T000369,P015,17.77,Credit Card,2023-07-25,Product_015,Books,2286.25,251,25,7,2023,1,1.0,Very High,2.9322598505984176,4.215447781671599,-1.0978300867985102,0.01833781345509445,63.097142857142856,7,199,12529.84
U0165,Aarohi Ghosh,39.0,Other,Bhopal,2023-10-24,T000921,P015,105.99,Net Banking,2024-08-29,Product_015,Books,2286.25,251,29,8,2024,3,1.0,Very High,4.672735372150515,10.295144486601439,0.8458270709023918,0.18076370733144304,84.41333333333334,3,264,12529.84
U0166,Meera Roy,35.0,Male,Bengaluru,2022-10-29,T000845,P015,49.23,Wallet,2024-02-28,Product_015,Books,2286.25,251,28,2,2024,5,1.0,Very High,3.9166124577619534,7.0164093381159,-0.40470546447624334,0.07626026438855542,83.738,5,372,12529.84
U0179,Kabir Joshi,29.0,Female,Thane,2022-12-15,T000484,P015,73.23,UPI,2023-06-15,Product_015,Books,2286.25,251,15,6,2023,4,1.0,Very High,4.307168381129456,8.557452892070163,0.1240609352610233,0.12044776668998783,63.556,5,797,12529.84
U0182,Vivaan Reddy,25.0,Male,Patna,2024-08-29,T000297,P015,29.3,UPI,2024-08-04,Product_015,Books,2286.25,251,4,8,2024,4,1.0,Very High,3.4111477125153233,5.412947441089743,-0.8438018955913984,0.039566226019074266,59.91181818181818,11,184,12529.84
U0187,Vivaan Kulkarni,35.0,Other,Hyderabad,2024-08-28,T000421,P015,33.98,Credit Card,2023-02-16,Product_015,Books,2286.25,251,16,2,2023,1,1.0,Very High,3.554776469590456,5.829236656715868,-0.7406924476426314,0.04818278896785358,54.42714285714286,7,334,12529.84
U0194,Vihaan Kapoor,22.0,Male,Ahmedabad,2024-07-19,T000077,P015,61.52,Wallet,2025-03-24,Product_015,Books,2286.25,251,24,3,2025,5,1.0,Very High,4.135486505553276,7.8434686204510315,-0.133933003944118,0.09888794785874727,54.48199999999999,5,402,12529.84
U0196,Kabir Kulkarni,35.0,Other,Patna,2024-08-01,T000745,P015,165.34,Cash,2025-03-06,Product_015,Books,2286.25,251,6,3,2025,0,1.0,Very High,5.1140338864405415,12.858460249967724,2.1534223135860073,0.2900357182310269,88.99714285714286,7,252,12529.84
U0199,Meera Roy,32.0,Male,Ghaziabad,2022-02-10,T000066,P015,25.82,Cash,2024-12-22,Product_015,Books,2286.25,251,22,12,2024,0,1.0,Very High,3.2891478778535324,5.081338406365,-0.920473023553302,0.033159038185366564,76.08555555555556,9,261,12529.84
U0015,Vihaan Bose,18.0,Female,Thane,2023-10-13,T000664,P016,160.38,Credit Card,2025-06-08,Product_016,Books,807.27,58,8,6,2025,1,1.0,Medium,5.08376183242036,12.66412255152326,2.044143924306972,0.28090363442206423,88.21000000000001,5,326,12529.84
U0038,Vivaan Ghosh,18.0,Other,Bengaluru,2022-03-29,T000050,P016,69.62,Cash,2025-04-23,Product_016,Books,807.27,58,23,4,2025,0,1.0,Medium,4.25731339050024,8.34386001800126,0.04452565596720947,0.11380122988548072,71.435,4,372,12529.84
U0065,Ira Gupta,38.0,Male,Bengaluru,2023-09-02,T000523,P016,24.31,Wallet,2025-10-12,Product_016,Books,807.27,58,12,10,2025,5,1.0,Medium,3.2311995745570328,4.93051721424842,-0.9537412428701049,0.030378907832234778,58.042500000000004,4,200,12529.84
U0082,Ishaan Verma,34.0,Male,Lucknow,2024-02-29,T000313,P016,47.31,Net Banking,2023-09-08,Product_016,Books,807.27,58,8,9,2023,3,1.0,Medium,3.8776385785663154,6.878226515607057,-0.4470067764552245,0.07272526420444084,57.357142857142854,7,210,12529.84
U0100,Anaya Mukherjee,30.0,Other,Visakhapatnam,2022-04-29,T000445,P016,47.11,UPI,2024-02-21,Product_016,Books,807.27,58,21,2,2024,4,1.0,Medium,3.8734900557113625,6.863672486358888,-0.4514131631197018,0.07235703501859556,70.85625,8,243,12529.84
U0102,Kiara Sharma,28.0,Other,Vadodara,2023-12-05,T000454,P016,28.11,Cash,2024-10-20,Product_016,Books,807.27,58,20,10,2024,0,1.0,Medium,3.371081757757532,5.301886456724625,-0.8700198962450378,0.03737526236329491,82.49285714285715,7,437,12529.84
U0114,Sai Singh,51.0,Male,Chennai,2022-05-31,T000094,P016,90.9,UPI,2023-07-23,Product_016,Books,807.27,58,23,7,2023,4,1.0,Medium,4.520701029361642,9.534149149242422,0.5133651970675858,0.15298081525941745,52.12571428571429,7,223,12529.84
U0124,Ishaan Ghosh,20.0,Other,Jaipur,2024-02-24,T000307,P016,38.27,Wallet,2025-04-11,Product_016,Books,807.27,58,11,4,2025,5,1.0,Medium,3.6704608685899185,6.1862751312886175,-0.646175453689595,0.05608130500423464,64.74000000000001,3,384,12529.84
U0147,Ishaan Mehta,22.0,Male,Ghaziabad,2023-09-14,T000805,P016,83.01,Net Banking,2024-09-04,Product_016,Books,807.27,58,4,9,2024,3,1.0,Medium,4.4309358393767555,9.11098238391448,0.3395332431539594,0.13845417387782155,56.32750000000001,12,187,12529.84
U0148,Vihaan Iyer,21.0,Female,Hyderabad,2023-08-16,T000532,P016,30.36,UPI,2025-02-09,Product_016,Books,807.27,58,9,2,2025,4,1.0,Medium,3.445533195482207,5.509990925582365,-0.820448046269669,0.0415178407040542,39.166666666666664,3,445,12529.84
U0183,Kabir Gupta,23.0,Male,Hyderabad,2023-07-26,T000715,P016,51.56,UPI,2025-03-22,Product_016,Books,807.27,58,22,3,2025,4,1.0,Medium,3.961955374176355,7.180529228406497,-0.3533710598350836,0.08055013440365283,40.57,2,223,12529.84
U0190,Aarav Mukherjee,19.0,Female,Ghaziabad,2023-04-27,T000561,P016,38.65,Cash,2023-12-24,Product_016,Books,807.27,58,24,12,2023,0,1.0,Medium,3.680090948080857,6.216912416947821,-0.6378033190270883,0.05678094045734064,53.28399999999999,5,265,12529.84
U0196,Kabir Kulkarni,35.0,Other,Patna,2024-08-01,T000402,P016,31.4,Wallet,2023-06-17,Product_016,Books,807.27,58,17,6,2023,5,1.0,Medium,3.4781584227982836,5.60357029044876,-0.7975348356143875,0.043432632470449595,88.99714285714286,7,252,12529.84
U0002,Sai Reddy,30.0,Other,Hyderabad,2023-11-24,T000390,P017,32.67,Net Banking,2024-04-27,Product_017,Beauty,3697.53,235,27,4,2024,3,0.0,Very High,3.516607233172983,5.715767664977295,-0.7695542802949571,0.04577088780056707,64.84,6,733,8079.7300000000005
U0004,Aarav Gupta,44.0,Male,Kolkata,2023-06-02,T000079,P017,56.93,Cash,2023-09-11,Product_017,Beauty,3697.53,235,11,9,2023,0,0.0,Very High,4.059235385108533,7.545197147855051,-0.23505957789387028,0.09043708804359832,100.21333333333332,3,757,8079.7300000000005
U0005,Sara Sharma,30.0,Other,Chennai,2024-01-04,T000229,P017,103.03,Debit Card,2023-11-03,Product_017,Beauty,3697.53,235,3,11,2023,2,0.0,Very High,4.644679319082804,10.15036945140422,0.7806125482681291,0.17531391538093305,57.94833333333333,6,312,8079.7300000000005
U0021,Ishaan Gupta,43.0,Male,Patna,2024-06-16,T000298,P017,48.71,Debit Card,2024-07-16,Product_017,Beauty,3697.53,235,16,7,2024,2,0.0,Very High,3.906206120106581,6.979254974565695,-0.41616206980388404,0.07530286850535772,83.7875,4,653,8079.7300000000005
U0028,Kiara Kulkarni,35.0,Male,Nagpur,2023-01-26,T000964,P017,20.34,Cash,2024-02-06,Product_017,Beauty,3697.53,235,6,2,2024,0,0.0,Very High,3.060583245873607,4.509988913511872,-1.0412080181599777,0.023069558493206167,78.77333333333334,9,250,8079.7300000000005
U0030,Aarohi Sharma,29.0,Other,Hyderabad,2023-11-30,T000571,P017,83.48,Wallet,2025-09-29,Product_017,Beauty,3697.53,235,29,9,2025,5,0.0,Very High,4.436514819957951,9.136739024400336,0.34988825181548083,0.13931951246455793,66.00111111111111,9,213,8079.7300000000005
U0071,Kabir Roy,34.0,Female,Bengaluru,2022-01-10,T000858,P017,110.35,Wallet,2024-09-03,Product_017,Beauty,3697.53,235,3,9,2024,5,0.0,Very High,4.712678393703377,10.504760825454333,0.9418863001879952,0.18879110358286993,73.29333333333334,9,495,8079.7300000000005
U0073,Aarohi Das,31.0,Other,Jaipur,2022-05-16,T000195,P017,110.79,Wallet,2023-11-04,Product_017,Beauty,3697.53,235,4,11,2023,5,0.0,Very High,4.716622111282234,10.5256828757093,0.9515803508498454,0.18960120779172954,84.952,5,196,8079.7300000000005
U0075,Reyansh Roy,18.0,Other,Surat,2023-09-19,T000704,P017,117.57,UPI,2025-03-15,Product_017,Beauty,3697.53,235,15,3,2025,4,0.0,Very High,4.775503503469979,10.842970072816765,1.1009568587756229,0.20208417719188418,84.96,2,411,8079.7300000000005
U0096,Aditya Khan,20.0,Female,Visakhapatnam,2023-02-14,T000241,P017,68.75,Wallet,2023-02-03,Product_017,Beauty,3697.53,235,3,2,2023,5,0.0,Very High,4.244917420701475,8.2915619758885,0.02535787397673346,0.11219943292705378,68.59833333333334,6,226,8079.7300000000005
U0102,Kiara Sharma,28.0,Other,Vadodara,2023-12-05,T000412,P017,52.81,Credit Card,2024-03-22,Product_017,Beauty,3697.53,235,22,3,2024,1,0.0,Very High,3.9854593235013285,7.267048919609665,-0.325831143182101,0.08285156681518577,82.49285714285715,7,437,8079.7300000000005
U0141,Anaya Nair,33.0,Female,Jaipur,2024-02-10,T000907,P017,78.86,Net Banking,2023-11-10,Product_017,Beauty,3697.53,235,10,11,2023,3,0.0,Very High,4.380275101635076,8.88031530971733,0.24810071986605695,0.13081341827153217,54.653333333333336,9,227,8079.7300000000005
U0164,Muhammad Gupta,25.0,Male,Indore,2023-05-16,T000055,P017,21.94,Net Banking,2024-06-06,Product_017,Beauty,3697.53,235,6,6,2024,3,0.0,Very High,3.1328821117012247,4.684015371452148,-1.00595692484416,0.026015391979968328,63.097142857142856,7,199,8079.7300000000005
U0190,Aarav Mukherjee,19.0,Female,Ghaziabad,2023-04-27,T000870,P017,67.22,Wallet,2024-01-10,Product_017,Beauty,3697.53,235,10,1,2024,5,0.0,Very High,4.2227377769905,8.198780397107853,-0.008350984006517303,0.10938247965533746,53.28399999999999,5,265,8079.7300000000005
U0014,Sai Singh,18.0,Male,Kolkata,2024-06-06,T000448,P018,52.85,Net Banking,2023-03-22,Product_018,Electronics,2390.82,158,22,3,2023,3,3.0,Very High,3.9862024036023977,7.269800547470337,-0.32494986584920554,0.08292521265235481,91.97200000000001,5,455,5616.05
U0018,Sai Iyer,34.0,Female,Nagpur,2022-10-04,T000026,P018,104.94,Net Banking,2024-11-27,Product_018,Electronics,2390.82,158,27,11,2024,3,3.0,Very High,4.66287289611638,10.244022647378324,0.8226935409138865,0.17883050410575538,116.02000000000001,5,519,5616.05
U0041,Sara Mukherjee,37.0,Male,Vadodara,2024-02-13,T000624,P018,43.92,Credit Card,2025-01-08,Product_018,Electronics,2390.82,158,8,1,2025,1,3.0,Very High,3.8048831298702424,6.627216610312357,-0.5216950304181135,0.0664837795043635,77.558,5,224,5616.05
U0064,Ira Amin,22.0,Male,Delhi,2024-09-10,T000644,P018,68.68,Wallet,2023-06-22,Product_018,Electronics,2390.82,158,22,6,2023,5,3.0,Very High,4.243913332544247,8.287339742040265,0.023815638644166585,0.11207055271200794,69.78285714285714,7,411,5616.05
U0071,Kabir Roy,34.0,Female,Bengaluru,2022-01-10,T000730,P018,52.49,Net Banking,2023-11-01,Product_018,Electronics,2390.82,158,1,11,2023,3,3.0,Very High,3.979494720543159,7.244998274671983,-0.3328813618452645,0.08226240011783333,73.29333333333334,9,495,5616.05
U0080,Ishaan Amin,18.0,Female,Jaipur,2024-07-16,T000826,P018,70.94,Net Banking,2023-07-21,Product_018,Electronics,2390.82,158,21,7,2023,3,3.0,Very High,4.275832438267478,8.422588675698226,0.07360780795275898,0.11623154251205947,62.012857142857136,7,380,5616.05
U0085,Arjun Kapoor,25.0,Male,Kanpur,2023-08-20,T000947,P018,28.28,Credit Card,2024-04-01,Product_018,Electronics,2390.82,158,1,4,2024,1,3.0,Very High,3.3769046890931107,5.317894320123332,-0.8662744675802321,0.03768825717126339,65.51666666666667,6,294,5616.05
U0091,Reyansh Nair,32.0,Female,Kolkata,2022-10-01,T000482,P018,27.73,Net Banking,2023-06-11,Product_018,Electronics,2390.82,158,11,6,2023,3,3.0,Very High,3.3579418729911983,5.265928218272634,-0.8783920309075444,0.0366756269101889,28.23,2,731,5616.05
U0100,Anaya Mukherjee,30.0,Other,Visakhapatnam,2022-04-29,T000739,P018,63.2,Debit Card,2023-02-23,Product_018,Electronics,2390.82,158,23,2,2023,2,3.0,Very High,4.162003210695915,7.9498427657407165,-0.09691935596250935,0.10198107301984755,70.85625,8,243,5616.05
U0107,Kiara Bose,47.0,Other,Pune,2023-09-23,T000148,P018,23.47,Debit Card,2023-08-22,Product_018,Electronics,2390.82,158,22,8,2023,2,3.0,Very High,3.19744787745458,4.844584605515729,-0.9722480668609094,0.02883234525168464,43.097142857142856,7,213,5616.05
U0110,Saanvi Kulkarni,31.0,Other,Lucknow,2023-04-22,T000672,P018,33.82,Cash,2023-05-11,Product_018,Electronics,2390.82,158,11,5,2023,0,3.0,Very High,3.550191934340043,5.815496539419485,-0.7442175569742131,0.047888205619177365,59.848,5,232,5616.05
U0116,Aditya Roy,34.0,Female,Patna,2022-07-19,T000706,P018,56.14,Debit Card,2023-06-02,Product_018,Electronics,2390.82,158,2,6,2023,2,3.0,Very High,4.045504396802627,7.4926630779716765,-0.2524648052185553,0.0889825827595095,51.33090909090909,11,304,5616.05
U0117,Aadhya Joshi,31.0,Female,Kolkata,2022-06-01,T000930,P018,66.5,Net Banking,2025-09-06,Product_018,Electronics,2390.82,158,6,9,2025,3,3.0,Very High,4.212127597878484,8.154753215150045,-0.024213975998635274,0.10805685458629449,102.84153846153846,13,236,5616.05
U0130,Anaya Kapoor,27.0,Female,Indore,2022-03-05,T000027,P018,56.75,Credit Card,2024-08-02,Product_018,Electronics,2390.82,158,2,8,2024,1,3.0,Very High,4.056123349401903,7.533259586659682,-0.2390253258918998,0.09010568177633757,35.656,5,189,5616.05
U0137,Myra Reddy,25.0,Other,Vadodara,2022-01-28,T000602,P018,40.06,Cash,2023-12-11,Product_018,Electronics,2390.82,158,11,12,2023,0,3.0,Very High,3.7150344115907874,6.329296959378664,-0.6067382930425238,0.05937695621754979,62.848,5,584,5616.05
U0138,Aadhya Chopra,29.0,Other,Mumbai,2022-03-27,T000366,P018,42.74,Cash,2024-07-10,Product_018,Electronics,2390.82,158,10,7,2024,0,3.0,Very High,3.778263015248622,6.5375836514724615,-0.5476927117385291,0.06431122730787642,87.76,6,187,5616.05
U0147,Ishaan Mehta,22.0,Male,Ghaziabad,2023-09-14,T000604,P018,41.37,Cash,2023-07-15,Product_018,Electronics,2390.82,158,15,7,2023,0,3.0,Very High,3.7464405646384678,6.431951492354401,-0.5778764603901981,0.061788857384836304,56.32750000000001,12,187,5616.05
U0167,Sai Bose,38.0,Other,Kolkata,2022-11-10,T000275,P018,146.49,Debit Card,2023-08-21,Product_018,Electronics,2390.82,158,21,8,2023,2,3.0,Very High,4.993760376871411,12.103305333668155,1.7381203704590293,0.25533011746511025,76.80250000000001,4,362,5616.05
U0200,Kiara Nair,22.0,Other,Jaipur,2022-01-27,T000741,P018,25.33,Credit Card,2025-08-24,Product_018,Electronics,2390.82,158,24,8,2025,1,3.0,Very High,3.270708973508218,5.032891812864648,-0.9312686708812712,0.032256876680045656,57.14833333333333,6,249,5616.05
U0010,Diya Kulkarni,36.0,Female,Delhi,2024-01-18,T000249,P019,40.11,Debit Card,2023-03-31,Product_019,Home,523.79,441,31,3,2023,2,5.0,Medium,3.716251400909787,6.3332456134276045,-0.6056366963764046,0.05946901351401111,47.78,4,390,13243.42
